id,name
632,Shaad Ali
633,Nicholas Meyer
634,Jordan Rubin
635,Bart Freundlich
636,Peter Ho-Sun Chan
637,Gregg Godfrey
638,Kinka Usher
639,Tommy Wirkola
640,Harald Zwart
641,Eric Summer
642,Gordon Douglas
643,Vincent Ward
644,Chad Stahelski
645,Sam Liu
646,Jay Oliva
647,Jim O'Connolly
648,Takashi Miike
649,Michael Mann
650,Vincent McEveety
651,Geoffrey Sax
652,Roger Spottiswoode
653,Ken Kwapis
654,George Roy Hill
655,Skip Woods
656,Tim Story
657,Darin Scott
658,Charles Chaplin
659,Doug Lefler
660,Christian Johnston
661,Jonathan English
662,W.D. Richter
663,Roger Donaldson
664,Gary Nelson
665,Hlne Giraud
666,Andrew Niccol
667,Robert Siodmak
668,Wilson Yip
669,Steven Ayromlooi
670,David S. Goyer
671,Sion Sono
672,Tim Chambers
673,Kasi Lemmons
674,Peter Collinson
675,John Pasquin
676,Jon Avnet
677,Julia Bacha
678,Josh Crook
679,Nicolas Winding Refn
680,Kim Sung-soo
681,Jonathan M. Goldstein
682,Raja Gosnell
683,Erik Van Looy
684,William Phillips
685,Michael S. Ojeda
686,James Mangold
687,John J. Flynn Jr.
688,Nicholas Powell
689,Richard J. Lewis
690,Doug Liman
691,Robert Mandel
692,Edward Neumeier
693,George Tillman Jr.
694,Arthur Penn
695,Arthur Hiller
696,Gary Ross
697,Ted Geoghegan
698,John Dahl
699,Stephen Reynolds
700,Johnnie To
701,Hal Hartley
702,Alain Jakubowicz
703,Farren Blackburn
704,Aleksander Bach
705,Daniel Espinosa
706,The Wachowski Brothers
707,Fletcher Markle
708,Mathieu Kassovitz
709,Budd Boetticher
710,John McTiernan
711,John Musker
712,Gordon Parks
713,Gregg Araki
714,Farah Khan
715,Mark Steven Johnson
716,Adam Kane
717,Casey La Scala
718,Zach Golden
719,Matthew Robbins
720,Jack Sholder
721,Daniel Petrie Sr.
722,John Singleton
723,George Seaton
724,Daniel Lee
725,Brian DePalma
726,Justin Kurzel
727,Tim Burton
728,Don Coscarelli
729,Josh Waller
730,Phil Lord
731,Min Byeong-cheon
732,Michael Caton-Jones
733,Robert Altman
734,Hong-soo Park
735,Stanley Donen
736,George Pollock
737,Christopher Miller
738,Stefano Sollima
739,John Milius
740,Stewart Raffill
741,Dwight H. Little
742,Jamie Uys
743,Kenneth Branagh
744,Rouben Mamoulian
745,Jim Henson
746,Yasuhiro Aoki
747,Kevin Smith
748,Bayley Silleck
749,Gavin Hood
750,Franc Roddam
751,Geoff Murphy
752,Preston Sturges
753,Christopher Cain
754,David Von Ancken
755,Deane Taylor
756,Robert Wise
757,Brian Taylor
758,Jeremiah Chechik
759,Chris Wedge
760,Rupert Sanders
761,William Shatner
762,Babak Najafi
763,Terry Gilliam
764,Alex Proyas
765,Brad Peyton
766,Scott Stewart
767,Austin Stark
768,Marco Brambilla
769,Cal Brunker
770,Patrick Lussier
771,Ash Brannon
772,Panos Cosmatos
773,F. Gary Gray
774,Tom Tykwer
